,AlarmBoxwBorough,Address,Lat,Lon
267,X8879,"BRUCKNER EXPY BET 139 ST & LONGFELLOW AV, New York, NY 10459",40.8246543,-73.8709733
268,B8669,"BQE BET AINSLIE ST & KENT AVE, New York, NY NA",40.6998248,-73.9962445
269,M8606,"FDR DR - E 8 TO E 21 ST, New York, NY 10009",40.7440712,-73.9709392
270,R2911,"ROCKVILLE AV, 300' E. OF MULBERRY AV\OCE, New York, NY 10314",40.5959777,-74.1674247
271,Q8395,"GCP BTW 31 ST & 78 ST, New York, NY NA",41.83904,-87.6851586
272,X4758,"SEDGWICK AV-600' N OF ALEX HAMILTON BRID, New York, NY 10453",40.8455617,-73.9286264
273,X8900,"SHERIDAN EXPY-BRUCKNER EX TO E 177 ST->, New York, NY NA",40.8167682,-73.8939275
274,R3172,"VICTORY BLVD & LEROY ST/OVFD, New York, NY 10314",34.1866424,-118.4821814
275,M2033,"VESEY ST 100'W OF WEST ST, New York, NY 10281",40.7131919,-74.0159125
276,M7408,"IRT 6 ? BLEECKER ST & LAFAYETTE ST, New York, NY NA",40.7325517,-74.0080891
277,R3589,"LORING & MC ARTHUR AVES, New York, NY 10312",36.3098787,-96.4803413
278,R0048,"VICTORY BLVD OPP MONROE AVE, New York, NY 10301",40.611838,-74.1384478
279,M7414,"IRT 4&5 ? BOWLING GREEN & BWAY, New York, NY NA",NA,NA
280,M0123,"NEW CHAMBERS ST, 200' SE OF ST JAMES PL, New York, NY 10038",40.7109223,-74.0002728
281,M7154,"IND B&C ? W 116 ST & ST NICHOLAS AVE, New York, NY NA",36.2514782,-95.6656902
282,M0124,"200' E WAGNER PL BTW PEARL ST & SOUTH ST, New York, NY 10038",36.0512715,-95.7909875
283,R0771,"SHARPE AND PALMER AVES, New York, NY 10302",40.6339035,-74.1377526
284,X8889,"BRUCKNER EXPY-ROBERTS AV & NEW ENG THWY, New York, NY 10461",40.8246543,-73.8709733
285,R2969,"FOREST HILL RD & PLATINUM AVE / VFD, New York, NY 10314",42.332082,-89.021465
286,X4491,"COOP CITY BLVD, OPP BLDG #22, New York, NY 10475",40.8758944,-73.8237107
287,M0129,"200' W OF CATHERINE & MONROE STS IFO MET, New York, NY 10038",38.9313235,-94.6384755
288,Q8386,"QNS MIDTOWN EXP & BKLYN-QNS EXP TO 60 ST, New York, NY NA",40.727815,-73.906498
289,B8460,"GOWANUS EXPY BET 65 ST & 92 ST, New York, NY NA",40.6435805,-74.0186186
290,R0746,"LEXINGTON AVE AND CATHERINE ST, New York, NY 10302",40.6280596,-74.1358685
291,R2384,"ARLENE ST & DAWSON CIR\OCEANIC VFD, New York, NY 10314",40.6067315,-74.1658785
292,M2030,"LIBERTY ST & SOUTH END AVE, New York, NY 10280",40.709914,-74.0121693
293,B8627,"BELT PWAY BET KNAPP ST & FLATBUSH AV, New York, NY NA",40.6354904,-73.8804439
294,R1782,"ROOSEVELT AVE AND WILLOWBROOK RD, New York, NY NA",40.590499,-74.228013
295,R0034,"WALL ST & ST. MARKS PL, New York, NY 10301",40.7060006,-74.008801
296,R0678,"MC CLEAN AND JACKSON AVES, New York, NY 10305",40.5977311,-74.0673978
297,X8932,"NEW ENGLAND THWY AT RAMP TO HUTCH RIV PK, New York, NY NA",43.9653889,-70.8226541
298,M8466,"RFK BRIDGE - MANHATTAN BOUND -, New York, NY 10035",40.7797239,-73.9265802
299,M7165,"IND C&E @ W 23 ST & 8 AVE, New York, NY NA",40.7806983,-81.4222423
300,M1913,"WEST RD OPP ENT GOLDWATER HOSP RSVLT IS, New York, NY 10044",40.7704887,-73.9427356
301,Q8402,"GCP - UTOPIA PKWY TO FRANCIS LEWIS BLVD, New York, NY NA",40.7197332,-73.7905601
302,R2430,"MEISNER AVE & SCHEFFELIN AV\RICHMOND VFD, New York, NY 10306",40.5810413,-74.1315819
303,Q1753,"SHORE PKWY SVC RD & 156 AVE, New York, NY 11414",40.6150287,-74.0389389
304,M0482,"STUYVESANT TWN SVC RD-ENTER 16 ST & 1 AV, New York, NY 10009",40.7316903,-73.9778494
305,M7233,"IND F @ DELANCEY ST & ESSEX ST, New York, NY 10002",40.7178006,-73.9852709
306,Q6499,"UNION TURNPIKE & 271 ST, New York, NY 11040",40.7307692,-73.7752759
307,M0253,"KAZAN ST & GRAND ST, New York, NY 10002",33.6933082,-117.7745326
308,B7058,"BMT D-F-N-Q @ CI -STILLWELL & SURF AVES, New York, NY NA",NA,NA
309,Q4442,"41 AVE & KISSENA BLVD, New York, NY 11355",40.7215129,-73.9779649
310,R1561,"LAGUARDIA AVE & SCHMIDT LA, New York, NY 10314",40.6056021,-74.1180421
311,Q6461,"77 AVE & HEWLETT ST, New York, NY 11040",49.14321,-122.845847
312,M8795,"GRAND CENTRAL N ACCESS-E48ST & PARK AV>>, New York, NY NA",51.6041242,-0.0210441
313,M7477,"IND Q - E 72 ST & 2 AVE, New York, NY NA",40.7697512,-73.9605925
314,M8612,"FDR DR - E 89 TO E 114 ST, New York, NY 10028",NA,NA
315,X8880,"BRUCKNER EXPY-EDGEWATER RD & BX RIV PKWY, New York, NY 10472",40.8246543,-73.8709733
316,R1495,"GARRETSON AVE AND MAGNOLIA ST, New York, NY 10305",40.5878626,-74.0931694
317,R3620,"ANNADALE RD AND GENESSEE AVE, New York, NY 10312",40.5517754,-74.1753537
318,R2040,"LINCOLN AND SOUTH RAILROAD AVES, New York, NY 10306",40.5794444,-74.1088194
319,R1844,"SEAVER AVE BTW RICHMOND RD & JEFFERSON S, New York, NY 10306",40.5818213,-74.0938205
320,M7146,"IND A ? W 181 ST & FT WASH AVE, New York, NY NA",41.289396,-87.471959
321,R8043,"U S NAVAL STATION MCCLEAN AVE GATE, New York, NY 10307",40.59702,-74.06957
322,M7166,"IND A-C @ E 14 ST & 8 AVE, New York, NY 10011",40.7313474,-73.9825664
323,X2518,"GILLESPIE SQ-NW COR. OF 165 ST, New York, NY 10456",40.8269968,-73.9092994
324,R2794,"ROCKVILLE AV & BOWLING GREEN PL\OCEANIC, New York, NY 10314",40.6511865,-73.6398565
325,R1684,"ROCKLAND & MEISNER AVES/RICHMOND VFD, New York, NY 10314",42.1306563,-70.9161551
326,R8740,"W SHORE XWAY S/B 400' N ARTHUR KILL RD, New York, NY NA",40.5644523,-74.1551093
327,M7315,"IRT 1 ? W 59 ST & BROADWAY, New York, NY NA",40.7647267,-73.9744989
328,M8490,"GEORGE WASHINGTON BRIDGE UPPER DECK, New York, NY NA",40.8516964,-73.9527159
329,M7317,"IRT 1-2-3 ? W 42 ST & BWAY, New York, NY 10036",40.7586226,-73.9938117
330,M7227,"IND B-D-F-V @ W 34 ST & 6 AVE, New York, NY NA",40.2671941,-86.1349019
331,M8603,"FDR DR - PIKE SLIP TO DELANCEY ST, New York, NY 10002",NA,NA
332,B8617,"PROSPECT EXPY BET GOWANUS EXPY & 5 AVE, New York, NY 11215",40.6585394,-73.9851143
333,M7228,"IND F&V  @ W 23 ST & 6 AVE, New York, NY 10010",32.7755516,-96.3123127
334,R2011,"MIDLAND AVE AND SOUTH RAILROAD AVE, New York, NY 10306",40.5805837,-74.107277
335,B7235,"IND F @ YORK & JAY STS, New York, NY NA",39.9625984,-76.727745
336,X4563,"WILLIAM AVE & MARINE ST, New York, NY 10464",44.9114727,-93.3575752
337,X4260,"ROBERTS AVE & BRUCKNER BLVD S/B, New York, NY 10461",30.0598323,-94.0969014
338,X7434,"IRT 2&5 - 3 AVE & E 149 ST, New York, NY NA",NA,NA
339,B8418,"F/O 5702 FARRAGUT RD OPP E57 ST, New York, NY NA",40.6358603,-73.9216663
340,Q8996,"NASSAU EXPRESSWAY & JFK EXPRESSWAY, New York, NY NA",40.6595881,-73.7738416
341,M0240,"GOUVERNEUR & MONROE STS, New York, NY 10002",44.3367281,-75.462993
342,B8454,"GOWANUS EXPY-BET 39 ST & BATTERY TUNL, New York, NY 11232",40.6435805,-74.0186186
343,R0351,"NORTH BURGHER & HENDERSON AVES, New York, NY 10310",40.6327083,-74.114088
344,Q0425,"STA 257-IND F-SUTPHIN BLVD & HILLSIDE AV, New York, NY 11435",40.7055477,-73.8097056
345,R2366,"AMSTERDAM PL & FREEDOM AVE\OCEANIC VFD, New York, NY 10314",40.906988,-73.8264881
346,X2659,"HAVEMEYER AVE & CAESAR PL, New York, NY 10473",40.8262265,-73.8465535
347,M7172,"IND A&C @ BWAY & NASSAU ST, New York, NY 10007",NA,NA
348,R8132,"VISEY PAPER 4435 VICTORY BLVD-WILD AVE, New York, NY 10314",40.5886649,-74.2015398
349,R1551,"SOUTH GANNON AVE AND FANNING ST, New York, NY 10314",40.6089157,-74.1230879
350,B8473,"FT HAMILTON RESERVAT WAINRIGHT DR & POLY, New York, NY NA",40.6328349,-74.0059408
351,R3458,"DURANT AVE & KEEGANS LA->, New York, NY 10308",37.8675165,-122.2612739
352,B7241,"IND F @ 15 ST & PROSPECT PK W, New York, NY NA",NA,NA
353,X4264,"WILKINSON AVE & BRUCKNER BLVD S/B, New York, NY 10461",40.7063283,-74.080444
354,M7407,"IRT 6 ? ASTOR PL & LAFAYETTE ST, New York, NY 10003",40.7300946,-73.9908418
355,B7127,"BMT L @ DEKALB AVE & WYCKOFF AVE, New York, NY 11237",40.7043202,-73.9192588
356,R0015,"RICHMOND TERR & HAMILTON AVE, New York, NY 10301",40.6400158,-74.1304356
357,Q4821,"CROSS IS.PKWY & 163 ST S/SVC RD, New York, NY 11357",40.6966493,-73.7274972
358,B8613,"BELT PKWY BET ROCKAWAY PKWY & PENNA. AVE, New York, NY NA",40.6354904,-73.8804439
359,Q3851,"49 RD, 150' W. OF HORATIO PKWY, New York, NY 11364",40.7580315,-73.7532671
360,R2978,"RICHMOND AV., 100' SO. OF YUKON AV, New York, NY 10314",40.5802854,-74.1692436
361,X4829,"BRONX BLVD-300' SOUTH OF E219 ST, New York, NY 10467",40.8897135,-73.863827
362,R4328,"SHARROTT RD & BLOMINGDALE RD, New York, NY 10309",40.967762,-80.6693855
363,R1733,"N. GANNON & CRAFTON AVES, New York, NY 10314",40.6084378,-74.134513
364,X7374,"IRT 6 - E 143 ST & ST MARY?S ST, New York, NY NA",40.810957,-73.9170771
365,B7249,"IND F @ AVE P & MCDONALD AVE, New York, NY 11229",40.610195,-73.9604433
366,M7234,"IND F @ E BROADWAY & CANAL ST, New York, NY 10038",38.3540979,-87.5440923
367,R8735,"W SHORE XWAY N/B AT ARDEN AVE, New York, NY NA",40.5457563,-74.1788737
368,R3261,"ABINGDON AVE AND EAST READING AVE, New York, NY 10308",40.5568562,-74.1588697
369,Q8349,"BQE - EAST LEG - NORTHERN BLVD TO GCP E, New York, NY 11377",40.6998248,-73.9962445
370,R1496,"SEA VIEW AVE AND HANCOCK ST, New York, NY 10305",40.5885914,-74.0961701
371,X8963,"CROSS BX EX-RANDALL AV TO THROGS NK BR->, New York, NY NA",40.8331965,-73.8605665
372,M1337,"AC POWELL BLVD & CENTRAL PK NORTH, New York, NY 10026",40.8134239,-73.9451978
373,R8748,"WILLOWBK XWAY BTW SI XWAY & BAYONNE BR->, New York, NY NA",40.5795317,-74.1502007
374,M7226,"IND B-D-F-V @ W 42 ST & 6 AVE, New York, NY 10036",40.7578775,-73.9913276
375,R8701,"W SHORE XWAY N/B ENT RAMP TO E/B SI XWAY, New York, NY NA",40.7127753,-74.0059728
376,M7151,"IND A-B-C-D ? W 145 ST & ST NICHOLAS AVE, New York, NY NA",40.8238722,-73.9443612
377,R3611,"ILYSSA WAY & ASPEN KNOLLS, New York, NY 10312",40.5604505,-74.1832338
378,R2477,"BEACON AVE & RICHMOND RD\RICHMOND VFD, New York, NY NA",42.350773,-71.089334
379,Q0303,"JFK AIRPORT - AREA A, New York, NY NA",40.666058,-73.7846056
380,M8183,"FDNY FIREHOUSE RSVLT IS, New York, NY NA",40.76645,-73.9449143
381,M1008,"RIVERSIDE BLVD & W 69 ST, New York, NY 10069",40.7770587,-73.9890502
382,R3053,"BUFFALO ST AND O'GORMAN AVES, New York, NY 10306",40.5586756,-74.1314687
383,Q4071,"FLUSHING & CYPRESS AVES, New York, NY 11237",40.7674987,-73.833079
384,Q0434,"STA 266-IND G-R-V-  ELMHURST AVE & BWAY, New York, NY NA",40.746554,-73.8773354
385,R1127,"POST LANE AND COWEN PL, New York, NY 10303",40.6371899,-74.164542
386,Q8381,"BQE - LIE TO BROADWAY/ROOSEVELT AVE, New York, NY NA",40.7468069,-73.8916691
387,R3459,"GREENCROFT AVE AND KEEGANS LANE, New York, NY 10308",40.550118,-74.1380847
388,R2455,"ROCKLAND AV & RICHMOND RD\RICHMOND VFD, New York, NY 10306",40.589149,-74.145821
389,R2675,"GUYON AVE & SOUTH RAILROAD AVE, New York, NY 10306",40.5615353,-74.1219433
390,B7173,"IND A&C @ HIGH ST-BKLYN BRDG & ADAMS ST, New York, NY NA",NA,NA
391,B7174,"IND A-C-F @ JAY ST & METRO TECH, New York, NY 11201",36.4243042,-94.7903534
392,B8422,"F/O 5901 GLENWOOD RD OPP E59 ST, New York, NY 11234",40.6348927,-73.9306683
393,Q4635,"MARGINAL ST & WOODHAVEN BLVD, New York, NY 11385",42.3647763,-71.0346842
394,M4500,"TRUMP TOWER RESP ZONE -5 AVE & 56-57 STS, New York, NY 10022",40.7624284,-73.973794
395,R3658,"TYNAN ST AND KENMORE AVE, New York, NY 10312",40.5623409,-74.178415
396,X2375,"WESTCHESTER & STEBBINS/REV POLITE AVE, New York, NY 10459",41.1220194,-73.7948516
397,B8037,"PS 59, THROOP AV & FLOYD ST, New York, NY NA",40.6978181,-73.9433642
398,X4184,"MAIN ST & ADEE DR F/O EVFD, New York, NY 10465",37.6818767,-95.452501
399,R2214,"BURBANK AVE & HYLAN BLVD, New York, NY 10306",34.17225,-118.4396444
400,R2337,"NO. GANNON AVE & NEPTUNE PL, New York, NY 10314",40.6084378,-74.134513
401,Q9299,"QUEENS BLVD & 87 RD, New York, NY 11435",40.7340293,-73.8729885
402,M7323,"IRT 1 ? CHRISTOPHER ST & 7 AVE S, New York, NY NA",40.7325517,-74.0080891
403,R2368,"RICHMOND AV & AMSTERDAM PL\OCEANIC VFD, New York, NY 10314",37.5691909,-77.4737933
404,X4648,"BRUCKNER EXPY SB SVC RD & CODDINGTON AVE, New York, NY 10461",40.8246543,-73.8709733
405,X4603,"E/S UNIONPORT RD-170' S OF A.B.RYAN OVAL, New York, NY 10462",40.8411867,-73.8632673
406,Q2946,"WHITESTONE EXPY- LINDEN PL TO GCP SPLIT, New York, NY 11368",40.7716252,-73.8335018
407,R0762,"SHARPE AVE AND RICHMOND TERRACE, New York, NY NA",40.6402309,-74.1366572
408,R0548,"RICHMOND TERRACE & CLOVE RD, New York, NY 10310",38.623948,-90.3310482
409,R4314,"WINANT AVE AND WOODROW RD, New York, NY 10309",40.5413635,-74.2147277
410,M8320,"PS 206, 119 ST & PLEASANT AV-RM 106, New York, NY NA",40.5972728,-73.9484272
411,Q0445,"STA 280- IND E- MAIN ST & VAN WYCK, New York, NY 11433",40.2833047,-74.0407215
412,B8626,"BELT PWAY BET CONEY IS AV & KNAPP ST, New York, NY NA",40.6130653,-73.9630263
413,X4755,"LONGFELLOW AVE AND 176TH ST, New York, NY 10460",40.838913,-73.8820249
414,R0685,"N/S CEDAR AVE., OPP. AUSTIN AVE, New York, NY 10305",35.0305797,-77.0209093
415,B7340,"IRT 2&3 @ GRAND ARMY PLZ & FLATBUSH AVE, New York, NY NA",NA,NA
416,Q8088,"PUBLIC LIBRARY MERRICK BLVD & 89 AVE, New York, NY NA",40.7078838,-73.7947153
417,R0402,"LONG POND LA & STAGE LA, New York, NY 10304",43.1792261,-77.7009136
418,X8815,"THROGS NECK BRIDGE PLAZA BRONX END, New York, NY NA",40.8012485,-73.7933213
419,M7008,"BMT N-R @ E 59 ST & 5 AVE, New York, NY 10065",40.6415685,-74.0176783
420,X7442,"IRT  5 - DYRE AVE & E 233 ST, New York, NY NA",40.8879392,-73.8310628
421,R3466,"FIELDWAY AVE AND HYLAN BLVD, New York, NY 10308",40.5478976,-74.1395644
422,M8377,"HARLEM RIVER DR AT W 147 ST, New York, NY NA",40.8058366,-73.9335143
423,R3986,"BLOOMINGDALE ROAD AND VETERANS ROAD EAST, New York, NY 10309",40.5478983,-74.2203708
424,M1003,"RIVERSIDE BLVD & W 65 ST, New York, NY 10069",40.7770587,-73.9890502
425,R3049,"EMMET AVE & AMBOY RD/RVFD, New York, NY 10306",40.6379894,-73.6723234
426,Q3758,"H. HARDING EXPY SO. SVC RD & PECK AVE, New York, NY 11365",40.8085154,-73.1807667
427,X7377,"IRT 6 - 3 AVE & E 138 ST, New York, NY 10454",40.8044005,-73.9372187
428,M8067,"POLICE HEADQUARTERS-1 POLICE PLAZA, New York, NY NA",40.7121911,-74.0016747
429,R0244,"BAY ST & SANDS ST, New York, NY 10304",37.8360673,-122.2923345
430,X7426,"IRT 2&5 - E 180 ST & MORRIS PARK AVE, New York, NY 10460",NA,NA
431,M1690,"RIVERSIDE DR W ON VIADUCT AT W 158 ST, New York, NY 10032",40.8362869,-73.9475676
432,M8092,"4 WTC @ 150 GREENWICH ST - LIBERTY ST, New York, NY 10048",40.7102889,-74.0122901
433,M8215,"7TH REGIMENT ARMORY - 643 PARK AVE, New York, NY 10065",40.7674947,-73.9661002
434,Q8403,"GCP BTW FRANCIS LEWIS & CLOVERDALE BLVD, New York, NY NA",NA,NA
435,M7223,"IND F @ E 63 ST & LEXINGTON AVE, New York, NY NA",40.7633636,-73.963095
436,B7042,"BMT B-Q-S @ PROSPECT PK & FLAT/EMPIRE, New York, NY 11225",40.6608788,-73.9621109
437,X8857,"TRUMAN HS CO-OP CITY ED PARK 200'S OF DO, New York, NY 10475",40.874285,-73.833329
438,X7212,"IND B&D-KINGSBRIDGE RD & GRAND CONCOURSE, New York, NY NA",36.2514782,-95.6656902
439,R8743,"SI XWAY BTW RICHMOND RD & SLOSSON AVE, New York, NY NA",40.589707,-74.101399
440,M8376,"HARLEM RIVER DR AT W 145 ST, New York, NY 10037",40.8058366,-73.9335143
441,X3560,"BAILEY AVE OPP 239 ST, New York, NY 10463",40.875827,-73.9041965
442,X2701,"E 169 ST & STEBBINS AVE/POLITE AVE, New York, NY 10459",40.8331026,-73.9061232
443,B7133,"BMT L @ ATLANTIC & VAN SINDEREN AVES, New York, NY 11233",NA,NA
444,M8610,"FDR- E 62 TO E 75 ST -HEIGHT RESTRICTION, New York, NY 10021",40.7602302,-73.9576234
445,M7107,"BMT LP J-M-Z - BROAD ST & WALL ST, New York, NY NA",NA,NA
446,R2851,"TANGLEWOOD DR & IRONWOOD ST/RICHMOND VFD, New York, NY 10308",37.549031,-97.247437
447,M8611,"FDR- E 76 TO E 88 ST -HEIGHT RESTRICTION, New York, NY 10075",40.7497891,-73.9667252
448,X8995,"HUTCH RIV PKWY-WHITESTONE BR & BRUCKNER, New York, NY 10465",40.8114955,-73.8377874
449,Q8391,"JACKIE ROBINSON PKWY - CYPRESS HILL ST, New York, NY 11385",40.7024457,-73.8595162
450,R2721,"ROCKLAND AV & FOREST HILL RD\RICH VFD, New York, NY 10314",40.589149,-74.145821
451,X7432,"IRT 2&5 - PROSPECT AVE & WESTCHESTER AVE, New York, NY NA",NA,NA
452,Q8898,"110 AVE & 158 ST, New York, NY 11433",49.201973,-122.812702
453,M7224,"IND F @ W 57 ST & 6 AVE, New York, NY NA",40.767267,-73.9841435
454,X4263,"SB SVC RD BRUCKNER EXPY & MIDDLETOWN RD, New York, NY 10461",40.8246543,-73.8709733
455,R2927,"RICHMOND AV & RICHMOND HILL RD, New York, NY 10314",37.5691909,-77.4737933
456,Q4691,"166 ST & N/SVC RD CROSS ISLAND PKWY, New York, NY 11357",40.8272,-73.9049875
457,B7336,"IRT 2&3 @ HOYT & FULTON STS, New York, NY 11201",NA,NA
458,B8642,"BROOKLYN BRIDGE - MANHATTAN BOUND, New York, NY NA",40.7060855,-73.9968643
459,R1155,"HOLLAND AVE & RICHMOND TERR, New York, NY 10303",40.861314,-73.865532
460,Q3688,"58 AVE & 193 ST, New York, NY 11365",49.107725,-122.7345141
461,R3566,"ROLLING HILL GREEN AT ARDEN AVE., New York, NY 10312",40.5521434,-74.190685
462,R2439,"TYSENS LA & CRANFORD AVE\RICHMOND VFD, New York, NY 10306",40.56374,-74.116768
463,M8321,"WARDS ISL MANH PSYCH COMPLEX  MULTI BLDG, New York, NY 10035",40.7882804,-73.9309559
464,R2418,"RIEDEL AVE & AMBER ST\RICHMOND VFD, New York, NY 10306",33.8813887,-117.9035446
465,R1103,"BENJAMIN DR & ADRIANNE LA, New York, NY 10303",25.9284313,-80.1814507
466,Q8384,"CROSS IS PWAY & HARDING XWAY, New York, NY NA",NA,NA
467,R3871,"HYLAN BLVD AND PACIFIC AVE, New York, NY NA",40.5365287,-74.1514546
468,R3561,"HAMPTON GREEN & BEEKMAN CIR-VILLAGE GREE, New York, NY 10312",32.847586,-96.641601
469,X8894,"DEEGAN XWAY BTW W 161 ST & W 176 ST, New York, NY NA",40.8351238,-73.9397827
470,B8172,"PS 21 CHAUNCEY ST & PATCHEN AVE, New York, NY NA",40.680441,-73.92635
471,X8881,"DEEGAN XWAY E 138 ST & MACOMBS DAM BRDG, New York, NY 10451",40.8085151,-73.9214539
472,R0334,"MATHEWS & OAKLAND AVES, New York, NY 10310",37.3912302,-76.317414
473,Q6467,"76 AVE & 263 ST, New York, NY 11004",40.749474,-73.7113148
474,R2793,"ROCKVILLE AV, 200' N. OF PLYMOUTH RD\OCE, New York, NY 10314",40.5961108,-74.1659734
475,B8080,"BQE BET SANDS ST & STATE ST, New York, NY NA",40.6998248,-73.9962445
476,R3562,"HAMPTON GREEN & PRINCETON LA-VILLAGE GRE, New York, NY 10312",32.847586,-96.641601
477,M7011,"BMT N-Q-R @ TIMES SQ- W 42 ST, New York, NY NA",40.7566996,-73.9877466
478,Q3814,"WILLETS POINT BLVD & 209 ST, New York, NY 11360",40.7588092,-73.8416423
479,Q8447,"JFK EXPY & NASSAU EXPY, New York, NY NA",40.6536717,-73.7871656
480,Q6465,"77 AVE & 267 ST, New York, NY 11040",49.14321,-122.845847
481,R0759,"FABER AND LARKIN STS, New York, NY NA",40.7127753,-74.0059728
482,X8972,"HIGHBRIDGE FOOT BRDG>>, New York, NY NA",40.8384699,-73.9271644
483,X8935,"DEEGAN EXPY- ALBANY CRES & MOSHOLU PKWY, New York, NY 10463",40.8797391,-73.9020775
484,B7138,"BMT L @ ROCKAWAY PKWY & SMITHS LA, New York, NY 11236",40.6477062,-73.9052172
485,Q9840,"ARCHER AVE & 151 ST, New York, NY 11435",41.812747,-87.7067649
486,Q8443,"NASSAU XWAY BTW CROSS BAY & VAN WYCK, New York, NY NA",25.0479835,-77.355413
487,M8475,"WATERSIDE-FDR DR & 27 ST-W/S BLDG 20-ST, New York, NY 10010",40.7359864,-73.9748096
488,R8007,"ST GEO FERRY TERM LL ENTR. ROADWAY, New York, NY NA",40.6440039,-74.0733248
489,R0373,"NORTH BURGHER AVE & WAYNE ST, New York, NY 10310",40.6327083,-74.114088
490,Q8411,"NORTH CHANNEL BRIDGE NE/SIDE, New York, NY NA",40.7127753,-74.0059728
491,Q8495,"VAN WYCK EXPY-ATLANTIC AV TO ROCKAWAY BL, New York, NY 11436",40.6987661,-73.8154079
492,X2993,"TREMONT AVE & GRAND AVE /NORTH/, New York, NY 10453",40.8410515,-73.864427
493,Q0451,"STA 451-IRT 7-JUNCTION BL & ROOSEVELT AV, New York, NY NA",40.7370448,-73.8658294
494,M2037,"PARK PL W & RIVER TERR, New York, NY 10282",40.8426361,-74.0800684
495,Q9578,"72 RD & GREENWAY NORTH, New York, NY 11375",27.2697265,-82.4556176
496,X4645,"BRUCKNER EXPY SB SVC RD & JARVIS AVE, New York, NY 10461",40.8246543,-73.8709733
497,R2452,"DALTON & BELFAST AVES\RICHMOND VFD, New York, NY 10306",37.0358666,-95.6144867
498,B8161,"P.S. 151, KNICKERBOCKER AVE & HALSEY ST., New York, NY 11229",40.6933707,-73.9082333
499,M2039,"CHAMBERS ST E OF NORTH END AVE, New York, NY 10282",40.7179842,-74.0138707
500,R2616,"HYLAN BLVD AND TYSENS LANE, New York, NY 10306",40.5638798,-74.1163156
501,R0938,"HOUSEMAN AVE AND LA SALLE ST, New York, NY NA",40.7257495,-74.009323
502,X4195,"THROGS NECK EXPY SB SVC RD AND LAFAYETTE, New York, NY 10465",40.8282918,-73.819114
503,R0614,"FOX HILL TERR & HYLAN BLVD, New York, NY 10305",35.6433257,-97.4364675
504,Q4767,"SOUTH RD & 148 ST, New York, NY 11435",35.910653,-79.04255
505,R1243,"BIONIA AVE & MC CLEAN AVE, New York, NY 10305",40.5953923,-74.0745325
506,R0734,"DERBY COURT AND HAUGHTWOUT AVE, New York, NY 10302",40.6277357,-74.1323675
507,M8613,"FDR DR - E 115 TO E 118 ST, New York, NY NA",NA,NA
508,M7313,"IRT 1-2-3 ? W 79 ST & BROADWAY, New York, NY 10023",40.785741,-73.984498
509,B8120,"FDNY HDQTRS 250 LIVINGSTON ST, New York, NY 11201",40.6902917,-73.9885445
510,Q9310,"ROOSEVELT AVE & WILLETS PT BLVD, New York, NY 11368",40.7499024,-73.8624932
511,R8750,"RICH PWAY BTW HUGUENOT AVE & OUTERBRIDGE, New York, NY NA",40.5381672,-74.1949443
512,Q8275,"PS 143 113 ST BET 34 & 37 AVES, New York, NY NA",40.7554197,-73.8557034
513,R2408,"CORONA AVE & CROFT CT\RICHMOND VFD, New York, NY 10306",33.9757173,-118.1975979
514,Q0424,"STA 256-IND F-PARSONS BLVD & HILLSIDE AV, New York, NY NA",40.707714,-73.8028238
515,B8619,"GOWANUS XWAY & BELT PWAY, New York, NY 11220",40.6733364,-73.9903489
516,R0637,"NARROWS RD S 100' E OF HYLAN BLVD, New York, NY 10305",40.6050563,-74.0736661
517,M7303,"IRT 1 ? W 157 ST & BROADWAY, New York, NY 10031",40.8334577,-73.9434284
518,R1564,"VICTORY BLVD, OPP HODGES PL, New York, NY 10314",40.611838,-74.1384478
519,X7446,"IRT  5 - MORRIS PARK  AVE & E 180 ST, New York, NY NA",40.854539,-73.8602974
520,X8909,"NEW ENG THWY NB AT CONNER ST EXIT, New York, NY NA",40.8846332,-73.8266496
521,M7117,"BMT L - UNION SQ & 14 ST & BWAY, New York, NY NA",40.7352761,-73.9910512
522,R0037,"CENTRAL AVE & SLOSSON TERR, New York, NY 10301",39.104311,-94.644631
523,M7164,"IND A-C-E @ W 34 ST & 8 AVE-PENN STA, New York, NY 10001",40.753466,-73.99595
524,B7342,"IRT 2-3-4-5 @ FRANKLIN AVE & EASTERN PKW, New York, NY NA",40.7869625,-74.1752868
525,Q8039,"PS 219 /REAR BLDG./ 66-01 MAIN ST., New York, NY NA",40.7351056,-73.8253319
526,B7038,"BMT R @ 86 ST & 4 AVE, New York, NY NA",40.6228428,-74.0283372
527,X7383,"IRT 4 ? W 183 ST & JEROME AVE, New York, NY 10453",40.8583924,-73.9039781
528,R8719,"W SHORE XWAY N/B 150' S VICTORY BLVD, New York, NY NA",40.6367937,-74.0810637
529,R2863,"ST PATRICKS PL & W CEDARVIEW AV\RICH VFD, New York, NY 10306",40.5708293,-74.1439486
530,B8593,"P.S. 268 CLARKSON AVE. & EAST 53RD ST, New York, NY NA",40.6573056,-73.9277575
531,M7475,"IND Q - E 96 ST & 2 AVE, New York, NY 10128",39.9270594,-86.0669014
532,B8098,"PIER 6 PORT OF NY AUTH ATLANTIC AVE ON P, New York, NY NA",40.6929652,-74.0021039
